method,config_label,param_family,problem_id,problem,n,x0_label,tau,rho,beta,eta,zeta,alpha_min,alpha_max,lambda0,gamma,c,zeta1,zeta2,eps,maxiter,converged,status,restarts,iterations,f_evals,residual,cpu_time,tsel,srule
SOPP,tsel=gap,tsel,19,P19,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,28,109,8.5794218951384948e-12,0.0084480000000000006,gap,max
SOPP,tsel=gap,tsel,19,P19,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,35,129,6.0429959647390064e-12,0.0094871,gap,max
SOPP,tsel=gap,tsel,19,P19,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,false,line_search_failed,0,1,52,31999800.002000701,0.002447,gap,max
SOPP,tsel=gap,tsel,19,P19,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,false,line_search_failed,0,1,52,499999500.00799143,0.0016733,gap,max
SOPP,tsel=gap,tsel,19,P19,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,false,maxiter,0,2000,4005,6.2237767439921708e-07,0.70230440000000005,gap,max
SOPP,tsel=gap,tsel,19,P19,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,false,maxiter,0,2000,4041,8.7947976088384041e-07,0.69650809999999996,gap,max
SOPP,tsel=gap,tsel,20,P20,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,56,9.347194924638589e-12,0.0125956,gap,max
SOPP,tsel=gap,tsel,20,P20,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,28,57,7.7592886287975763e-12,0.021389100000000001,gap,max
SOPP,tsel=gap,tsel,20,P20,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,28,57,9.4795204492920128e-12,0.015810999999999999,gap,max
SOPP,tsel=gap,tsel,20,P20,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,27,55,9.0825438753317689e-12,0.012279399999999999,gap,max
SOPP,tsel=gap,tsel,20,P20,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,56,7.4284748171643763e-12,0.012949,gap,max
SOPP,tsel=gap,tsel,20,P20,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,56,7.0314982432037721e-12,0.0124577,gap,max
SOPP,tsel=gap,tsel,20,P20,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,28,61,7.8254513911242502e-12,0.013060799999999999,gap,max
SOPP,tsel=gap,tsel,20,P20,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,2,3,8,0,0.0017229999999999999,gap,max
SOPP,tsel=gap,tsel,20,P20,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,525,1560,9.9886737192634445e-12,0.34971180000000002,gap,max
SOPP,tsel=gap,tsel,20,P20,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,31,63,9.2902010140172644e-12,0.014832100000000001,gap,max
SOPP,srule=bb1,srule,1,P1,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,50,100,8.8839532348879742e-12,0.013235500000000001,cond,bb1
SOPP,srule=bb1,srule,1,P1,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,50,101,8.0393886936957478e-12,0.011893300000000001,cond,bb1
SOPP,srule=bb1,srule,1,P1,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,50,101,9.4903863445768919e-12,0.0130317,cond,bb1
SOPP,srule=bb1,srule,1,P1,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,51,102,9.0742614887043691e-12,0.0124964,cond,bb1
SOPP,srule=bb1,srule,1,P1,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,51,103,7.8031782440796334e-12,0.013895100000000001,cond,bb1
SOPP,srule=bb1,srule,1,P1,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,51,103,8.2435316980092787e-12,0.0122509,cond,bb1
SOPP,srule=bb1,srule,1,P1,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,51,102,9.3273174042718216e-12,0.0162717,cond,bb1
SOPP,srule=bb1,srule,1,P1,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,50,102,7.7635688885523207e-12,0.044264299999999999,cond,bb1
SOPP,srule=bb1,srule,1,P1,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,44,88,9.7736773373210779e-12,0.15221129999999999,cond,bb1
SOPP,srule=bb1,srule,1,P1,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,50,101,8.873267188750358e-12,0.017515300000000001,cond,bb1
SOPP,srule=bb1,srule,2,P2,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,50,101,7.5931671892496417e-12,0.020457599999999999,cond,bb1
SOPP,srule=bb1,srule,2,P2,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,50,101,9.7023797665380546e-12,0.020472799999999999,cond,bb1
SOPP,srule=bb1,srule,2,P2,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,51,102,8.9030973766677124e-12,0.027522600000000001,cond,bb1
SOPP,srule=bb1,srule,2,P2,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,51,103,9.0363107683625161e-12,0.0126742,cond,bb1
SOPP,srule=bb1,srule,2,P2,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,52,104,8.7698848291935114e-12,0.0166988,cond,bb1
SOPP,srule=bb1,srule,2,P2,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,52,104,9.791186765018688e-12,0.021049200000000001,cond,bb1
SOPP,srule=bb1,srule,2,P2,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,53,107,8.2592332059080995e-12,0.027520099999999999,cond,bb1
SOPP,srule=bb1,srule,2,P2,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,56,112,7.7041779807426049e-12,0.0145579,cond,bb1
SOPP,srule=bb1,srule,2,P2,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,44,89,9.5041767992443513e-12,0.0129494,cond,bb1
SOPP,srule=bb1,srule,2,P2,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,51,102,8.8459876935159439e-12,0.020845499999999999,cond,bb1
SOPP,srule=bb1,srule,3,P3,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,49,99,9.2814644858663087e-12,0.0260167,cond,bb1
SOPP,srule=bb1,srule,3,P3,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,50,100,7.7937656328685989e-12,0.011579600000000001,cond,bb1
SOPP,srule=bb1,srule,3,P3,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,50,100,8.149037000748649e-12,0.0119168,cond,bb1
SOPP,srule=bb1,srule,3,P3,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,49,99,9.4813046302988369e-12,0.0193873,cond,bb1
SOPP,srule=bb1,srule,3,P3,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,48,97,7.5939254884360707e-12,0.0107118,cond,bb1
SOPP,srule=bb1,srule,3,P3,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,1,3,0,0.00022589999999999999,cond,bb1
SOPP,srule=bb1,srule,3,P3,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,50,104,9.5479180117763462e-12,0.013271399999999999,cond,bb1
SOPP,srule=bb1,srule,3,P3,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,52,118,9.3480778673438181e-12,0.0123614,cond,bb1
SOPP,srule=bb1,srule,3,P3,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,45,91,9.0064875577086752e-12,0.0118557,cond,bb1
SOPP,srule=bb1,srule,3,P3,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,51,102,9.2762378159548281e-12,0.0126032,cond,bb1
SOPP,srule=bb1,srule,4,P4,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,31,64,7.348107755744358e-12,0.0050797000000000004,cond,bb1
SOPP,srule=bb1,srule,4,P4,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,80,176,9.6832911676258689e-12,0.016726100000000001,cond,bb1
SOPP,srule=bb1,srule,4,P4,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,201,540,8.0896073059507769e-12,0.047592200000000001,cond,bb1
SOPP,srule=bb1,srule,4,P4,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,213,569,8.2481603956647093e-12,0.049272499999999997,cond,bb1
SOPP,srule=bb1,srule,4,P4,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,211,558,9.6080376043630039e-12,0.047518299999999999,cond,bb1
SOPP,srule=bb1,srule,4,P4,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,211,555,9.4247691365729344e-12,0.053083999999999999,cond,bb1
SOPP,srule=bb1,srule,4,P4,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,98,234,8.022976348775646e-12,0.021501300000000001,cond,bb1
SOPP,srule=bb1,srule,4,P4,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,false,maxiter,10,2000,50302,11160409.370690322,2.9770707000000001,cond,bb1
SOPP,srule=bb1,srule,4,P4,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,107,259,7.1202657485521644e-12,0.19272619999999999,cond,bb1
SOPP,srule=bb1,srule,4,P4,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,610,1831,9.9421297691050691e-12,0.23058090000000001,cond,bb1
SOPP,srule=bb1,srule,5,P5,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,53,106,8.7041485130612273e-12,0.032560800000000001,cond,bb1
SOPP,srule=bb1,srule,5,P5,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,53,106,8.3488771451811772e-12,0.019033899999999999,cond,bb1
SOPP,srule=bb1,srule,5,P5,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,53,106,8.0380146982861334e-12,0.019520599999999999,cond,bb1
SOPP,srule=bb1,srule,5,P5,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,52,105,9.6367358537463588e-12,0.0214389,cond,bb1
SOPP,srule=bb1,srule,5,P5,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,52,105,8.7041663219266282e-12,0.030907,cond,bb1
SOPP,srule=bb1,srule,5,P5,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,52,105,8.1268325402561459e-12,0.027174,cond,bb1
SOPP,srule=bb1,srule,5,P5,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,51,102,9.0150109599562711e-12,0.022163499999999999,cond,bb1
SOPP,srule=bb1,srule,5,P5,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,53,106,8.6153306710912148e-12,0.020926400000000001,cond,bb1
SOPP,srule=bb1,srule,5,P5,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,53,107,7.5029995032844801e-12,0.0218315,cond,bb1
SOPP,srule=bb1,srule,5,P5,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,53,106,8.4469271322564805e-12,0.0210516,cond,bb1
SOPP,srule=bb1,srule,6,P6,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,31,63,8.3932860661661834e-12,0.0089793000000000008,cond,bb1
SOPP,srule=bb1,srule,6,P6,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,28,57,8.3710816056736803e-12,0.0097833999999999994,cond,bb1
SOPP,srule=bb1,srule,6,P6,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,30,61,6.3060667798708891e-12,0.0088790999999999991,cond,bb1
SOPP,srule=bb1,srule,6,P6,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,31,63,7.5495165674510645e-12,0.0081540999999999992,cond,bb1
SOPP,srule=bb1,srule,6,P6,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,33,67,7.3940853440035426e-12,0.0080602,cond,bb1
SOPP,srule=bb1,srule,6,P6,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,34,68,8.1934459217336553e-12,0.0096340000000000002,cond,bb1
SOPP,srule=bb1,srule,6,P6,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,36,73,6.794564910705958e-12,0.0087825999999999998,cond,bb1
SOPP,srule=bb1,srule,6,P6,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,37,75,6.3504757008558954e-12,0.010411,cond,bb1
SOPP,srule=bb1,srule,6,P6,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,123,246,9.9587403657833867e-12,0.032339399999999997,cond,bb1
SOPP,srule=bb1,srule,6,P6,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,76,152,9.2681827060644651e-12,0.0210463,cond,bb1
SOPP,srule=bb1,srule,8,P8,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,425,1443,9.3392988184656901e-12,0.096742999999999996,cond,bb1
SOPP,srule=bb1,srule,8,P8,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,875,2729,9.5478377945984502e-12,0.39595219999999998,cond,bb1
SOPP,srule=bb1,srule,8,P8,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,774,1707,9.7551188396609599e-12,0.21639890000000001,cond,bb1
SOPP,srule=bb1,srule,8,P8,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,589,1519,9.734861226191661e-12,0.117865,cond,bb1
SOPP,srule=bb1,srule,8,P8,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,704,1831,9.9245734718909988e-12,0.14389399999999999,cond,bb1
SOPP,srule=bb1,srule,8,P8,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,531,1358,9.6719896426777137e-12,0.27794010000000002,cond,bb1
SOPP,srule=bb1,srule,8,P8,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,545,1460,9.4774558609762141e-12,0.1781903,cond,bb1
SOPP,srule=bb1,srule,8,P8,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,633,1799,9.7873953258637791e-12,0.17036760000000001,cond,bb1
SOPP,srule=bb1,srule,8,P8,10000,1/k,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,711,2303,9.7385528420544439e-12,0.16573489999999999,cond,bb1
SOPP,srule=bb1,srule,8,P8,10000,k/n,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_trial,0,510,1309,9.4669163474649848e-12,0.10534449999999999,cond,bb1
SOPP,srule=bb1,srule,10,P10,10000,0.4,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,69,8.3710816056736803e-12,0.0072502,cond,bb1
SOPP,srule=bb1,srule,10,P10,10000,0.5,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,32,65,6.3726801613483985e-12,0.0060752000000000002,cond,bb1
SOPP,srule=bb1,srule,10,P10,10000,0.6,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,33,67,9.170442183403793e-12,0.0062576000000000003,cond,bb1
SOPP,srule=bb1,srule,10,P10,10000,0.8,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,69,8.1934459217336553e-12,0.0058856000000000004,cond,bb1
SOPP,srule=bb1,srule,10,P10,10000,1.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,69,9.170442183403793e-12,0.0068425999999999999,cond,bb1
SOPP,srule=bb1,srule,10,P10,10000,1.1,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,34,69,8.5487172896137054e-12,0.0061199000000000002,cond,bb1
SOPP,srule=bb1,srule,10,P10,10000,2.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,0,28,58,6.2172489379008766e-12,0.0051511999999999999,cond,bb1
SOPP,srule=bb1,srule,10,P10,10000,5.0,1,0.80000000000000004,0.5,,0.0001,0.10000000000000001,2,1,1.1000000000000001,3,1,1,9.9999999999999994e-12,2000,true,converged_projected,8,41,83,6.4837024638109142e-12,0.0086534000000000003,cond,bb1
